XAUUSD H4 | 1999 bars | 2026-04-08 01:51 BJT
时间(BJT)|开|高|低|收
04-16 09:00|3264.62|3287.67|3256.05|3283.66
04-16 13:00|3283.65|3317.78|3283.62|3306.91
04-16 17:00|3307.02|3313.46|3292.91|3307.31
04-16 21:00|3307.37|3332.99|3296.76|3327.20
04-17 01:00|3327.24|3342.85|3324.45|3342.79
04-17 05:00|3343.17|3357.78|3341.69|3345.32
04-17 09:00|3345.16|3356.17|3320.47|3341.50
04-17 13:00|3341.54|3345.50|3312.49|3324.16
04-17 17:00|3324.11|3341.67|3320.62|3328.12
04-17 21:00|3328.33|3331.97|3283.79|3316.01
04-18 01:00|3316.10|3328.70|3310.84|3327.12
04-21 05:00|3331.29|3370.47|3328.96|3368.84
04-21 09:00|3368.92|3385.15|3367.33|3376.40
04-21 13:00|3376.40|3396.05|3375.49|3392.67
04-21 17:00|3392.72|3415.71|3386.55|3414.92
04-21 21:00|3414.76|3430.36|3405.20|3414.62
04-22 01:00|3414.67|3430.39|3406.01|3424.13
04-22 05:00|3423.85|3444.41|3412.23|3425.61
04-22 09:00|3425.58|3494.76|3421.81|3484.47
04-22 13:00|3484.49|3499.99|3443.15|3443.89
04-22 17:00|3443.83|3468.28|3424.31|3431.46
04-22 21:00|3431.36|3449.78|3372.09|3392.97
04-23 01:00|3393.35|3410.34|3366.71|3381.00
04-23 05:00|3321.96|3370.87|3315.47|3367.71
04-23 09:00|3367.77|3386.56|3329.30|3346.70
04-23 13:00|3346.73|3349.51|3291.75|3321.52
04-23 17:00|3321.50|3340.50|3310.60|3310.78
04-23 21:00|3310.78|3313.78|3259.96|3295.11
04-24 01:00|3295.07|3301.57|3277.80|3288.35
04-24 05:00|3290.74|3338.93|3290.74|3331.79
04-24 09:00|3331.71|3367.23|3320.53|3326.09
04-24 13:00|3326.19|3341.59|3314.68|3336.07
04-24 17:00|3336.05|3344.69|3325.28|3335.87
04-24 21:00|3335.84|3336.27|3306.33|3331.54
04-25 01:00|3331.57|3350.01|3329.95|3348.68
04-25 05:00|3354.47|3370.97|3340.56|3357.86
04-25 09:00|3357.70|3363.07|3316.12|3324.74
04-25 13:00|3324.95|3327.12|3286.50|3303.66
04-25 17:00|3303.87|3308.82|3288.00|3292.62
04-25 21:00|3292.61|3292.91|3265.06|3285.35
04-26 01:00|3285.42|3316.43|3281.74|3316.31
04-28 05:00|3329.58|3331.25|3298.65|3314.19
04-28 09:00|3314.17|3315.07|3267.98|3298.84
04-28 13:00|3299.04|3300.99|3277.67|3282.75
04-28 17:00|3282.76|3302.33|3273.09|3296.02
04-28 21:00|3295.99|3339.24|3286.91|3336.57
04-29 01:00|3336.65|3353.06|3333.28|3344.13
04-29 05:00|3345.19|3348.61|3327.77|3329.82
04-29 09:00|3329.62|3340.02|3306.57|3309.23
04-29 13:00|3309.20|3324.89|3305.23|3311.91
04-29 17:00|3311.73|3315.99|3300.13|3312.94
04-29 21:00|3312.95|3330.01|3299.42|3328.80
04-30 01:00|3328.79|3329.65|3313.14|3316.93
04-30 05:00|3315.82|3328.01|3310.88|3313.16
04-30 09:00|3313.16|3322.85|3301.22|3307.89
04-30 13:00|3307.92|3314.72|3280.35|3284.53
04-30 17:00|3284.51|3304.84|3266.58|3298.61
04-30 21:00|3298.55|3319.72|3292.86|3310.72
05-01 01:00|3310.79|3313.50|3283.20|3288.61
05-01 05:00|3287.66|3290.04|3241.23|3246.51
05-01 09:00|3246.50|3251.77|3221.34|3226.48
05-01 13:00|3226.48|3243.21|3223.50|3235.28
05-01 17:00|3235.27|3236.15|3201.70|3226.78
05-01 21:00|3226.72|3233.33|3204.67|3219.52
05-02 01:00|3219.56|3239.61|3209.77|3237.61
05-02 05:00|3240.73|3244.30|3227.48|3231.41
05-02 09:00|3231.29|3258.66|3231.29|3251.80
05-02 13:00|3251.62|3263.37|3246.28|3258.18
05-02 17:00|3258.20|3269.17|3250.31|3250.39
05-02 21:00|3250.35|3264.51|3222.64|3225.01
05-03 01:00|3225.04|3241.20|3223.41|3240.62
05-05 05:00|3241.79|3252.37|3237.67|3246.76
05-05 09:00|3246.79|3272.37|3246.49|3256.60
05-05 13:00|3256.42|3282.98|3254.16|3282.64
05-05 17:00|3282.64|3322.55|3282.22|3319.57
05-05 21:00|3319.57|3328.47|3305.57|3309.86
05-06 01:00|3309.89|3337.52|3309.10|3333.56
05-06 05:00|3335.68|3338.04|3323.20|3329.55
05-06 09:00|3329.61|3387.00|3329.61|3363.01
05-06 13:00|3363.02|3383.17|3350.06|3377.23
05-06 17:00|3377.23|3392.39|3371.34|3390.99
05-06 21:00|3391.19|3411.57|3377.95|3408.94
05-07 01:00|3408.95|3434.68|3407.40|3430.51
05-07 05:00|3425.84|3430.24|3360.79|3379.81
05-07 09:00|3379.43|3393.81|3360.00|3382.02
05-07 13:00|3382.09|3397.48|3378.31|3382.81
05-07 17:00|3382.82|3393.74|3369.32|3390.79
05-07 21:00|3390.80|3398.05|3375.36|3386.94
05-08 01:00|3386.90|3397.87|3363.42|3364.26
05-08 05:00|3366.96|3387.03|3366.74|3380.51
05-08 09:00|3380.59|3414.65|3379.17|3382.15
05-08 13:00|3382.13|3384.23|3319.97|3339.22
05-08 17:00|3339.18|3358.42|3330.35|3356.06
05-08 21:00|3356.16|3369.50|3304.27|3310.28
05-09 01:00|3310.29|3311.14|3288.76|3305.78
05-09 05:00|3307.84|3324.01|3306.30|3322.27
05-09 09:00|3322.08|3327.31|3274.81|3324.66
05-09 13:00|3324.67|3332.32|3312.82|3328.46
05-09 17:00|3328.48|3338.34|3321.89|3333.53
05-09 21:00|3333.49|3347.48|3320.26|3336.74
05-10 01:00|3336.73|3342.99|3325.17|3325.42
05-12 05:00|3287.71|3291.71|3265.90|3279.19
05-12 09:00|3279.21|3284.74|3258.64|3278.69
05-12 13:00|3278.77|3281.57|3216.15|3231.42
05-12 17:00|3231.48|3234.00|3207.71|3233.59
05-12 21:00|3233.87|3248.60|3222.96|3224.26
05-13 01:00|3224.25|3238.84|3220.28|3234.80
05-13 05:00|3238.96|3243.20|3229.83|3239.93
05-13 09:00|3239.89|3253.55|3215.51|3252.63
05-13 13:00|3252.71|3265.43|3247.25|3255.46
05-13 17:00|3255.43|3258.58|3237.26|3241.84
05-13 21:00|3241.56|3257.87|3225.22|3251.01
05-14 01:00|3250.91|3254.88|3242.02|3250.13
05-14 05:00|3252.02|3257.01|3240.35|3243.87
05-14 09:00|3243.90|3251.58|3222.33|3223.98
05-14 13:00|3223.97|3243.70|3221.33|3232.51
05-14 17:00|3232.52|3239.13|3183.78|3184.69
05-14 21:00|3184.76|3198.25|3173.48|3188.43
05-15 01:00|3188.41|3190.38|3167.67|3177.43
05-15 05:00|3178.06|3187.83|3177.61|3187.72
05-15 09:00|3187.79|3192.69|3135.31|3138.45
05-15 13:00|3138.69|3163.94|3120.34|3162.49
05-15 17:00|3162.48|3189.86|3159.20|3188.74
05-15 21:00|3188.75|3222.72|3185.21|3222.26
05-16 01:00|3222.34|3240.62|3216.50|3239.87
05-16 05:00|3239.29|3252.27|3231.84|3243.20
05-16 09:00|3243.23|3244.55|3206.57|3219.65
05-16 13:00|3219.64|3231.23|3195.57|3207.43
05-16 17:00|3207.39|3212.94|3154.11|3177.49
05-16 21:00|3177.50|3189.80|3165.55|3189.26
05-17 01:00|3189.38|3202.85|3183.35|3201.36
05-19 05:00|3212.17|3249.79|3206.23|3246.52
05-19 09:00|3246.40|3246.55|3206.58|3215.91
05-19 13:00|3215.92|3244.80|3214.95|3244.39
05-19 17:00|3244.57|3248.40|3228.71|3229.17
05-19 21:00|3229.27|3241.59|3217.08|3231.71
05-20 01:00|3231.70|3235.84|3225.32|3230.18
05-20 05:00|3228.87|3230.35|3214.10|3222.82
05-20 09:00|3222.85|3232.75|3204.57|3217.03
05-20 13:00|3216.99|3236.17|3207.80|3235.70
05-20 17:00|3235.78|3250.37|3230.56|3242.76
05-20 21:00|3242.77|3285.83|3232.70|3278.81
05-21 01:00|3278.80|3295.70|3278.30|3289.89
05-21 05:00|3291.30|3304.15|3288.23|3303.50
05-21 09:00|3303.49|3314.25|3285.40|3302.04
05-21 13:00|3302.08|3320.64|3298.37|3308.36
05-21 17:00|3308.47|3318.29|3290.39|3302.57
05-21 21:00|3302.85|3315.29|3295.27|3303.21
05-22 01:00|3303.20|3324.89|3302.73|3315.10
05-22 05:00|3319.25|3326.11|3315.58|3323.84
05-22 09:00|3323.81|3345.35|3320.15|3338.46
05-22 13:00|3338.44|3339.46|3310.05|3311.30
05-22 17:00|3311.31|3314.77|3282.98|3304.18
05-22 21:00|3304.48|3315.82|3279.18|3301.59
05-23 01:00|3301.58|3301.81|3289.05|3294.81
05-23 05:00|3295.46|3308.89|3286.92|3301.01
05-23 09:00|3300.97|3316.23|3290.96|3313.58
05-23 13:00|3313.59|3334.49|3312.47|3326.46
05-23 17:00|3326.71|3360.29|3323.57|3357.01
05-23 21:00|3357.37|3364.71|3336.52|3359.04
05-24 01:00|3359.05|3365.88|3356.43|3360.07
05-26 05:00|3352.87|3356.25|3331.55|3342.11
05-26 09:00|3342.26|3356.59|3335.52|3349.81
05-26 13:00|3349.90|3351.63|3330.78|3334.53
05-26 17:00|3334.74|3336.25|3323.56|3334.39
05-26 21:00|3334.47|3343.69|3331.25|3342.18
05-27 01:00|3342.19|3343.22|3340.48|3342.19
05-27 05:00|3343.45|3349.87|3342.21|3345.04
05-27 09:00|3345.15|3347.32|3330.31|3330.70
05-27 13:00|3330.77|3332.61|3292.27|3298.63
05-27 17:00|3298.59|3309.69|3287.69|3293.77
05-27 21:00|3294.19|3304.63|3285.13|3297.82
05-28 01:00|3297.71|3308.06|3296.73|3300.51
05-28 05:00|3301.67|3315.88|3297.06|3308.69
05-28 09:00|3308.60|3313.37|3291.42|3296.48
05-28 13:00|3296.39|3323.83|3296.07|3321.62
05-28 17:00|3321.64|3325.53|3305.13|3312.34
05-28 21:00|3312.39|3316.20|3288.62|3293.41
05-29 01:00|3293.40|3302.97|3276.55|3288.45
05-29 05:00|3286.59|3294.76|3250.04|3264.97
05-29 09:00|3265.11|3279.95|3245.46|3269.23
05-29 13:00|3269.31|3289.39|3266.15|3281.66
05-29 17:00|3281.59|3317.61|3276.32|3316.41
05-29 21:00|3316.44|3330.96|3304.88|3322.21
05-30 01:00|3322.13|3325.71|3315.27|3317.65
05-30 05:00|3319.51|3321.02|3309.38|3312.58
05-30 09:00|3312.60|3322.77|3291.41|3296.28
05-30 13:00|3296.14|3305.01|3287.16|3295.81
05-30 17:00|3295.74|3306.88|3282.41|3304.06
05-30 21:00|3304.03|3308.16|3271.18|3293.33
05-31 01:00|3293.28|3295.79|3289.81|3291.15
06-02 05:00|3298.03|3316.57|3298.03|3311.27
06-02 09:00|3311.41|3318.26|3301.40|3313.82
06-02 13:00|3313.83|3359.13|3313.75|3351.99
06-02 17:00|3351.99|3363.59|3344.55|3355.39
06-02 21:00|3355.58|3379.36|3350.58|3371.88
06-03 01:00|3371.84|3382.95|3370.86|3381.68
06-03 05:00|3383.66|3392.18|3373.69|3375.78
06-03 09:00|3375.81|3378.11|3359.12|3362.75
06-03 13:00|3362.86|3367.81|3351.09|3361.26
06-03 17:00|3361.26|3363.04|3348.75|3359.34
06-03 21:00|3359.36|3363.17|3333.18|3348.49
06-04 01:00|3348.49|3355.53|3347.23|3353.41
06-04 05:00|3355.56|3361.64|3349.72|3350.14
06-04 09:00|3350.18|3372.64|3346.26|3354.86
06-04 13:00|3354.97|3365.10|3347.84|3362.74
06-04 17:00|3362.85|3365.00|3343.43|3358.91
06-04 21:00|3358.95|3384.58|3350.74|3375.03
06-05 01:00|3374.85|3382.20|3370.65|3372.32
06-05 05:00|3373.13|3381.75|3372.23|3380.20
06-05 09:00|3380.17|3384.20|3363.72|3368.35
06-05 13:00|3368.48|3376.96|3361.12|3375.27
06-05 17:00|3375.31|3403.57|3374.15|3383.12
06-05 21:00|3383.13|3388.61|3339.27|3353.98
06-06 01:00|3354.28|3361.29|3348.84|3352.61
06-06 05:00|3354.47|3364.09|3353.13|3359.37
06-06 09:00|3359.26|3374.66|3356.21|3373.70
06-06 13:00|3373.63|3375.49|3352.74|3365.30
06-06 17:00|3365.32|3365.36|3343.21|3353.26
06-06 21:00|3353.40|3360.96|3316.63|3322.83
06-07 01:00|3322.83|3326.82|3307.12|3311.93
06-09 05:00|3315.33|3321.11|3298.26|3305.49
06-09 09:00|3305.74|3313.51|3293.22|3311.64
06-09 13:00|3311.81|3328.58|3309.52|3319.75
06-09 17:00|3319.77|3323.54|3312.09|3320.01
06-09 21:00|3320.00|3337.84|3310.63|3337.65
06-10 01:00|3337.82|3338.29|3325.00|3325.58
06-10 05:00|3326.92|3328.00|3314.68|3316.69
06-10 09:00|3317.00|3319.94|3301.74|3307.34
06-10 13:00|3307.35|3335.01|3306.81|3329.27
06-10 17:00|3329.30|3342.57|3327.08|3337.26
06-10 21:00|3337.10|3349.11|3319.68|3321.41
06-11 01:00|3321.37|3334.55|3319.19|3322.53
06-11 05:00|3321.42|3335.19|3315.56|3332.49
06-11 09:00|3332.40|3342.91|3327.08|3341.79
06-11 13:00|3341.77|3348.54|3332.55|3344.47
06-11 17:00|3344.58|3360.73|3326.19|3336.68
06-11 21:00|3336.78|3344.60|3327.85|3330.19
06-12 01:00|3330.17|3355.69|3319.35|3355.14
06-12 05:00|3358.36|3373.47|3356.06|3365.93
06-12 09:00|3365.96|3377.79|3362.39|3370.52
06-12 13:00|3370.41|3375.76|3338.78|3356.93
06-12 17:00|3356.72|3390.52|3355.36|3388.13
06-12 21:00|3388.32|3398.88|3377.80|3383.72
06-13 01:00|3383.71|3389.25|3377.89|3386.95
06-13 05:00|3386.13|3419.84|3379.71|3416.61
06-13 09:00|3415.18|3444.51|3414.02|3425.42
06-13 13:00|3425.39|3428.81|3407.84|3424.35
06-13 17:00|3424.39|3438.18|3411.66|3436.75
06-13 21:00|3436.38|3446.76|3419.26|3430.12
06-14 01:00|3430.12|3439.44|3427.18|3432.55
06-16 05:00|3442.76|3451.34|3434.18|3436.19
06-16 09:00|3436.29|3446.29|3426.83|3427.58
06-16 13:00|3427.72|3430.36|3409.16|3413.94
06-16 17:00|3414.02|3422.69|3410.54|3415.66
06-16 21:00|3415.66|3418.01|3382.50|3399.40
06-17 01:00|3399.36|3400.24|3382.90|3385.38
06-17 05:00|3386.40|3403.35|3386.25|3394.27
06-17 09:00|3394.36|3402.69|3373.68|3394.09
06-17 13:00|3394.09|3395.53|3377.77|3378.96
06-17 17:00|3378.94|3400.19|3375.62|3386.81
06-17 21:00|3386.86|3397.47|3366.28|3382.89
06-18 01:00|3382.88|3392.52|3381.06|3388.63
06-18 05:00|3392.22|3396.16|3382.94|3385.65
06-18 09:00|3385.72|3400.01|3370.42|3395.20
06-18 13:00|3395.37|3395.74|3377.15|3383.59
06-18 17:00|3383.60|3389.83|3375.19|3386.55
06-18 21:00|3386.58|3396.70|3373.67|3390.92
06-19 01:00|3390.83|3395.56|3362.41|3369.42
06-19 05:00|3370.71|3383.22|3369.85|3379.58
06-19 09:00|3379.52|3387.80|3369.44|3374.62
06-19 13:00|3374.61|3375.32|3347.34|3368.64
06-19 17:00|3368.60|3379.02|3363.54|3368.02
06-19 21:00|3368.05|3373.01|3361.28|3370.94
06-20 01:00|3370.80|3375.43|3365.85|3370.35
06-20 05:00|3369.16|3370.51|3361.92|3367.91
06-20 09:00|3367.98|3368.35|3344.47|3354.35
06-20 13:00|3354.40|3355.32|3340.04|3351.01
06-20 17:00|3351.04|3359.25|3341.85|3344.42
06-20 21:00|3344.49|3374.49|3342.93|3371.52
06-21 01:00|3371.53|3371.74|3364.49|3368.99
06-23 05:00|3391.29|3394.68|3358.48|3365.71
06-23 09:00|3365.87|3368.16|3351.84|3358.58
06-23 13:00|3359.08|3362.37|3347.13|3361.79
06-23 17:00|3361.78|3381.92|3355.72|3360.47
06-23 21:00|3360.48|3393.42|3359.97|3389.78
06-24 01:00|3389.75|3391.48|3367.27|3369.24
06-24 05:00|3368.31|3368.81|3333.18|3351.18
06-24 09:00|3351.22|3357.81|3342.18|3348.54
06-24 13:00|3348.50|3348.85|3315.94|3327.40
06-24 17:00|3327.41|3328.99|3304.42|3314.76
06-24 21:00|3314.57|3320.42|3295.41|3318.45
06-25 01:00|3318.46|3325.16|3315.76|3323.13
06-25 05:00|3324.17|3330.09|3320.90|3326.87
06-25 09:00|3326.91|3335.25|3325.71|3327.52
06-25 13:00|3327.49|3336.99|3326.46|3327.22
06-25 17:00|3327.23|3329.54|3318.21|3320.69
06-25 21:00|3320.81|3335.08|3311.80|3334.73
06-26 01:00|3334.77|3336.09|3324.56|3332.18
06-26 05:00|3334.67|3340.03|3331.33|3333.97
06-26 09:00|3334.13|3343.27|3329.23|3334.05
06-26 13:00|3334.03|3350.28|3330.84|3348.25
06-26 17:00|3348.12|3348.83|3321.83|3322.05
06-26 21:00|3322.02|3333.32|3309.55|3331.36
06-27 01:00|3331.37|3336.32|3327.51|3327.89
06-27 05:00|3327.17|3327.57|3313.12|3318.93
06-27 09:00|3318.79|3322.07|3290.87|3294.05
06-27 13:00|3294.08|3300.99|3281.96|3289.27
06-27 17:00|3289.23|3290.94|3269.68|3270.19
06-27 21:00|3270.20|3278.69|3255.63|3277.64
06-28 01:00|3277.62|3282.87|3268.44|3274.65
06-30 05:00|3280.46|3280.69|3246.35|3264.57
06-30 09:00|3264.51|3286.38|3259.38|3285.56
06-30 13:00|3285.53|3296.86|3284.81|3289.23
06-30 17:00|3289.02|3289.02|3274.62|3282.02
06-30 21:00|3282.04|3297.36|3277.89|3297.21
07-01 01:00|3297.92|3309.44|3291.87|3302.95
07-01 05:00|3303.12|3314.94|3302.36|3314.67
07-01 09:00|3314.68|3323.13|3314.07|3323.01
07-01 13:00|3323.01|3342.51|3322.94|3339.56
07-01 17:00|3339.65|3358.05|3338.21|3354.38
07-01 21:00|3354.53|3355.71|3336.95|3341.80
07-02 01:00|3341.81|3342.22|3336.89|3339.02
07-02 05:00|3337.59|3345.04|3334.32|3338.91
07-02 09:00|3338.99|3342.91|3328.31|3340.10
07-02 13:00|3340.13|3343.89|3327.57|3333.63
07-02 17:00|3333.62|3351.19|3333.10|3346.73
07-02 21:00|3346.75|3349.23|3333.92|3348.61
07-03 01:00|3348.52|3360.04|3347.31|3356.98
07-03 05:00|3358.87|3365.77|3343.60|3344.82
07-03 09:00|3344.86|3351.82|3341.89|3350.65
07-03 13:00|3350.82|3363.65|3350.15|3356.09
07-03 17:00|3355.93|3356.39|3311.34|3324.55
07-03 21:00|3324.50|3338.46|3322.10|3333.88
07-04 01:00|3333.90|3334.92|3325.18|3326.11
07-04 05:00|3326.22|3332.03|3323.61|3329.03
07-04 09:00|3328.92|3342.24|3326.10|3340.85
07-04 13:00|3340.83|3345.13|3336.40|3342.88
07-04 17:00|3342.87|3343.06|3331.49|3333.98
07-04 21:00|3333.89|3338.00|3330.83|3337.13
07-07 05:00|3337.36|3342.68|3321.49|3326.40
07-07 09:00|3326.42|3327.43|3305.04|3307.87
07-07 13:00|3307.93|3315.31|3300.68|3310.26
07-07 17:00|3310.18|3312.61|3296.50|3309.64
07-07 21:00|3309.65|3328.07|3306.04|3327.41
07-08 01:00|3327.46|3340.33|3327.37|3336.32
07-08 05:00|3339.55|3345.83|3331.04|3334.19
07-08 09:00|3334.18|3338.12|3327.21|3329.56
07-08 13:00|3329.53|3339.43|3323.16|3323.63
07-08 17:00|3323.62|3329.90|3319.74|3328.25
07-08 21:00|3328.20|3328.77|3286.69|3300.55
07-09 01:00|3300.52|3310.26|3299.42|3301.71
07-09 05:00|3302.93|3307.91|3297.08|3306.85
07-09 09:00|3306.83|3307.18|3284.59|3294.05
07-09 13:00|3294.05|3297.90|3282.41|3284.97
07-09 17:00|3284.96|3297.57|3283.19|3296.36
07-09 21:00|3296.39|3313.31|3291.88|3311.80
07-10 01:00|3311.82|3316.88|3308.12|3313.66
07-10 05:00|3314.02|3321.91|3313.90|3317.75
07-10 09:00|3317.69|3326.24|3314.82|3322.27
07-10 13:00|3322.28|3330.17|3319.63|3328.57
07-10 17:00|3328.53|3330.31|3317.87|3323.93
07-10 21:00|3323.97|3329.26|3310.23|3315.02
07-11 01:00|3314.94|3326.03|3314.73|3323.86
07-11 05:00|3325.14|3336.17|3321.92|3330.76
07-11 09:00|3330.69|3336.04|3325.35|3331.96
07-11 13:00|3331.92|3343.86|3330.79|3333.04
07-11 17:00|3333.20|3357.10|3332.84|3355.24
07-11 21:00|3355.45|3368.73|3350.19|3353.96
07-12 01:00|3353.94|3359.79|3349.20|3357.32
07-14 05:00|3362.93|3374.06|3359.38|3367.54
07-14 09:00|3367.54|3370.24|3353.73|3359.84
07-14 13:00|3359.83|3374.99|3353.60|3365.88
07-14 17:00|3366.01|3374.63|3349.23|3350.00
07-14 21:00|3350.23|3359.04|3341.10|3347.71
07-15 01:00|3347.73|3351.77|3341.18|3343.34
07-15 05:00|3342.78|3349.34|3341.14|3347.68
07-15 09:00|3347.70|3361.43|3345.51|3360.13
07-15 13:00|3360.22|3365.65|3356.49|3361.14
07-15 17:00|3361.12|3366.37|3346.41|3348.73
07-15 21:00|3348.79|3352.53|3320.31|3329.39
07-16 01:00|3329.51|3331.86|3324.89|3324.96
07-16 05:00|3324.02|3332.69|3324.02|3330.57
07-16 09:00|3330.57|3338.72|3324.93|3338.41
07-16 13:00|3338.39|3342.71|3335.57|3342.06
07-16 17:00|3341.89|3343.08|3330.96|3334.51
07-16 21:00|3334.57|3376.98|3319.40|3349.17
07-17 01:00|3349.17|3357.55|3346.08|3347.55
07-17 05:00|3349.52|3352.23|3339.72|3340.72
07-17 09:00|3340.70|3344.77|3336.06|3342.75
07-17 13:00|3342.70|3342.97|3325.07|3328.85
07-17 17:00|3328.84|3332.54|3309.67|3313.06
07-17 21:00|3313.02|3339.94|3311.12|3338.87
07-18 01:00|3338.90|3341.13|3335.64|3339.07
07-18 05:00|3339.57|3344.00|3337.78|3339.98
07-18 09:00|3340.29|3344.27|3333.46|3337.07
07-18 13:00|3337.07|3350.46|3331.75|3347.50
07-18 17:00|3347.72|3361.26|3347.48|3359.93
07-18 21:00|3359.92|3360.33|3350.91|3353.58
07-19 01:00|3353.58|3353.84|3347.63|3350.68
07-21 05:00|3348.84|3354.51|3344.97|3352.37
07-21 09:00|3352.22|3358.79|3350.68|3357.83
07-21 13:00|3357.81|3370.76|3357.63|3366.02
07-21 17:00|3366.03|3388.57|3362.64|3387.15
07-21 21:00|3387.28|3401.57|3383.67|3395.61
07-22 01:00|3395.57|3399.83|3391.37|3397.16
07-22 05:00|3398.33|3402.65|3390.17|3394.45
07-22 09:00|3394.46|3395.92|3385.20|3391.06
07-22 13:00|3391.19|3391.98|3383.37|3388.97
07-22 17:00|3388.89|3407.86|3384.61|3407.65
07-22 21:00|3407.53|3432.94|3405.01|3432.17
07-23 01:00|3432.16|3433.53|3426.47|3431.66
07-23 05:00|3431.25|3438.98|3426.42|3428.82
07-23 09:00|3428.87|3430.63|3419.09|3423.56
07-23 13:00|3423.57|3429.74|3416.35|3428.58
07-23 17:00|3428.52|3433.76|3419.82|3420.09
07-23 21:00|3420.06|3420.41|3381.25|3387.52
07-24 01:00|3387.44|3396.01|3385.49|3387.22
07-24 05:00|3389.65|3393.33|3386.41|3391.38
07-24 09:00|3391.37|3393.32|3374.33|3382.63
07-24 13:00|3382.63|3382.99|3365.74|3369.68
07-24 17:00|3369.51|3370.16|3352.39|3353.51
07-24 21:00|3353.57|3377.47|3351.00|3367.00
07-25 01:00|3367.00|3373.48|3366.25|3368.56
07-25 05:00|3368.42|3373.55|3365.09|3372.14
07-25 09:00|3372.19|3372.76|3357.76|3360.97
07-25 13:00|3360.91|3362.40|3344.27|3345.51
07-25 17:00|3345.56|3348.86|3336.37|3340.80
07-25 21:00|3340.82|3347.60|3325.06|3329.79
07-26 01:00|3329.85|3340.32|3329.60|3336.63
07-28 05:00|3329.34|3337.49|3323.38|3333.38
07-28 09:00|3333.39|3344.08|3329.77|3339.58
07-28 13:00|3339.59|3345.33|3332.13|3336.12
07-28 17:00|3336.24|3340.83|3325.31|3328.42
07-28 21:00|3328.31|3330.66|3301.35|3312.12
07-29 01:00|3312.13|3318.78|3308.74|3314.60
07-29 05:00|3313.86|3315.89|3307.70|3311.59
07-29 09:00|3311.50|3320.87|3308.45|3316.56
07-29 13:00|3316.56|3329.90|3310.99|3326.43
07-29 17:00|3326.32|3328.17|3314.72|3323.30
07-29 21:00|3323.31|3334.13|3311.89|3323.22
07-30 01:00|3323.18|3330.85|3322.65|3326.62
07-30 05:00|3326.82|3333.67|3326.00|3330.17
07-30 09:00|3330.15|3333.21|3321.90|3327.12
07-30 13:00|3326.85|3333.45|3323.19|3332.16
07-30 17:00|3332.02|3334.02|3310.32|3313.34
07-30 21:00|3313.43|3316.19|3288.50|3298.03
07-31 01:00|3298.04|3305.01|3267.95|3275.02
07-31 05:00|3275.29|3288.47|3273.90|3286.58
07-31 09:00|3286.54|3298.60|3284.95|3298.15
07-31 13:00|3298.15|3314.87|3294.67|3309.91
07-31 17:00|3309.91|3312.90|3293.64|3307.59
07-31 21:00|3307.65|3310.49|3289.63|3294.96
08-01 01:00|3294.95|3298.45|3289.85|3290.03
08-01 05:00|3289.89|3295.17|3286.38|3290.33
08-01 09:00|3290.23|3297.01|3281.43|3292.23
08-01 13:00|3292.25|3300.16|3285.02|3294.23
08-01 17:00|3294.22|3345.21|3292.69|3341.28
08-01 21:00|3341.29|3355.03|3338.66|3347.27
08-02 01:00|3347.16|3363.47|3345.67|3363.21
08-04 05:00|3364.55|3365.67|3350.28|3352.12
08-04 09:00|3351.94|3362.18|3344.95|3358.99
08-04 13:00|3359.01|3362.64|3351.64|3358.54
08-04 17:00|3358.41|3371.59|3353.02|3367.74
08-04 21:00|3367.85|3385.45|3367.16|3371.04
08-05 01:00|3371.04|3377.20|3370.60|3373.69
08-05 05:00|3374.31|3381.19|3373.78|3379.77
08-05 09:00|3379.81|3382.45|3370.98|3371.20
08-05 13:00|3371.13|3375.57|3365.40|3366.07
08-05 17:00|3366.06|3367.07|3349.86|3366.15
08-05 21:00|3366.34|3390.46|3365.80|3382.02
08-06 01:00|3382.04|3382.87|3378.15|3380.74
08-06 05:00|3380.97|3385.38|3378.14|3383.41
08-06 09:00|3383.26|3383.63|3372.24|3372.40
08-06 13:00|3372.51|3378.58|3364.81|3365.20
08-06 17:00|3365.19|3369.29|3358.07|3367.41
08-06 21:00|3367.43|3379.91|3365.17|3376.17
08-07 01:00|3376.20|3377.68|3367.09|3369.30
08-07 05:00|3370.56|3374.96|3365.23|3372.10
08-07 09:00|3372.15|3384.02|3369.89|3377.71
08-07 13:00|3377.75|3397.28|3371.51|3378.11
08-07 17:00|3378.17|3389.84|3371.68|3380.89
08-07 21:00|3380.87|3393.77|3374.44|3388.84
08-08 01:00|3388.82|3401.79|3384.30|3396.15
08-08 05:00|3401.26|3407.86|3387.25|3389.28
08-08 09:00|3389.26|3399.34|3381.19|3394.46
08-08 13:00|3394.35|3404.26|3388.68|3394.43
08-08 17:00|3394.44|3401.66|3380.44|3391.71
08-08 21:00|3391.66|3401.63|3380.95|3397.53
08-09 01:00|3397.52|3404.24|3376.25|3397.02
08-11 05:00|3403.61|3405.07|3381.56|3381.80
08-11 09:00|3381.83|3384.01|3367.44|3375.94
08-11 13:00|3375.90|3380.14|3356.80|3361.90
08-11 17:00|3361.87|3363.89|3344.25|3356.83
08-11 21:00|3356.56|3362.95|3341.45|3344.07
08-12 01:00|3344.08|3358.74|3341.03|3342.93
08-12 05:00|3342.83|3355.79|3342.51|3354.62
08-12 09:00|3354.64|3357.55|3346.07|3354.56
