XAUUSD H1 | 1999 bars | 2026-04-08 01:51 BJT
时间(BJT)|开|高|低|收
01-05 14:00|4412.22|4426.39|4411.18|4420.14
01-05 15:00|4420.17|4425.10|4416.55|4421.79
01-05 16:00|4421.55|4433.75|4419.43|4430.19
01-05 17:00|4430.11|4438.08|4426.23|4434.95
01-05 18:00|4434.97|4439.80|4430.74|4436.17
01-05 19:00|4436.13|4437.17|4410.88|4419.36
01-05 20:00|4419.29|4421.47|4405.42|4409.90
01-05 21:00|4409.76|4418.85|4396.27|4416.80
01-05 22:00|4416.89|4442.98|4416.89|4436.61
01-05 23:00|4437.48|4455.78|4435.61|4448.76
01-06 00:00|4448.71|4454.48|4438.37|4441.80
01-06 01:00|4441.82|4449.17|4432.42|4443.46
01-06 02:00|4444.11|4448.67|4439.69|4447.68
01-06 03:00|4448.43|4449.19|4435.18|4439.85
01-06 04:00|4439.84|4447.05|4438.06|4444.99
01-06 05:00|4444.95|4449.31|4443.43|4448.98
01-06 07:00|4451.02|4460.08|4436.57|4440.72
01-06 08:00|4440.68|4444.84|4430.32|4436.29
01-06 09:00|4436.72|4452.26|4427.65|4450.52
01-06 10:00|4450.45|4460.99|4448.43|4454.93
01-06 11:00|4454.90|4468.18|4454.09|4467.77
01-06 12:00|4467.73|4468.68|4461.62|4467.48
01-06 13:00|4467.23|4474.01|4449.34|4452.02
01-06 14:00|4452.53|4467.14|4451.48|4465.65
01-06 15:00|4465.64|4470.53|4457.32|4459.31
01-06 16:00|4458.76|4475.84|4457.31|4468.31
01-06 17:00|4468.50|4468.65|4444.66|4446.20
01-06 18:00|4446.21|4455.94|4442.38|4451.68
01-06 19:00|4451.66|4464.66|4448.70|4463.18
01-06 20:00|4463.23|4465.99|4458.80|4463.72
01-06 21:00|4463.55|4470.33|4453.97|4467.91
01-06 22:00|4468.13|4489.81|4464.46|4486.97
01-06 23:00|4486.98|4490.87|4462.80|4478.49
01-07 00:00|4478.33|4488.98|4471.69|4488.28
01-07 01:00|4488.60|4491.33|4481.71|4489.31
01-07 02:00|4489.21|4494.19|4482.18|4488.49
01-07 03:00|4488.49|4489.35|4477.15|4481.42
01-07 04:00|4481.38|4497.12|4480.31|4493.70
01-07 05:00|4493.68|4497.26|4491.81|4494.79
01-07 07:00|4496.24|4500.68|4491.94|4493.37
01-07 08:00|4493.80|4494.89|4482.41|4492.20
01-07 09:00|4492.10|4495.56|4461.01|4465.59
01-07 10:00|4465.57|4478.69|4459.50|4474.84
01-07 11:00|4474.71|4480.37|4471.78|4474.73
01-07 12:00|4474.59|4476.22|4463.56|4464.78
01-07 13:00|4464.77|4470.45|4443.23|4454.26
01-07 14:00|4454.27|4460.39|4441.15|4444.29
01-07 15:00|4444.30|4464.88|4441.58|4461.09
01-07 16:00|4460.97|4474.69|4459.17|4468.34
01-07 17:00|4467.69|4468.71|4459.39|4463.52
01-07 18:00|4463.12|4467.83|4458.67|4464.39
01-07 19:00|4464.48|4464.97|4446.54|4447.54
01-07 20:00|4447.51|4455.21|4439.10|4445.03
01-07 21:00|4445.03|4452.99|4427.57|4452.80
01-07 22:00|4452.52|4454.30|4435.58|4445.48
01-07 23:00|4442.54|4452.14|4423.17|4446.23
01-08 00:00|4446.04|4468.40|4443.80|4464.28
01-08 01:00|4464.28|4465.47|4449.75|4451.94
01-08 02:00|4451.79|4458.87|4447.17|4452.17
01-08 03:00|4452.18|4458.00|4445.27|4456.85
01-08 04:00|4456.84|4461.55|4450.58|4451.99
01-08 05:00|4452.14|4456.60|4449.72|4456.51
01-08 07:00|4459.46|4464.01|4458.42|4463.55
01-08 08:00|4463.54|4466.47|4446.87|4450.19
01-08 09:00|4449.98|4460.44|4441.66|4448.32
01-08 10:00|4448.34|4449.70|4433.31|4441.23
01-08 11:00|4441.19|4446.55|4437.23|4440.36
01-08 12:00|4440.39|4440.52|4430.19|4431.51
01-08 13:00|4431.40|4432.38|4415.58|4425.67
01-08 14:00|4425.52|4437.86|4415.85|4433.40
01-08 15:00|4433.39|4439.75|4428.34|4430.98
01-08 16:00|4430.92|4433.13|4419.78|4431.61
01-08 17:00|4431.61|4435.50|4426.00|4432.59
01-08 18:00|4432.52|4434.68|4422.95|4433.29
01-08 19:00|4433.30|4433.30|4422.28|4422.92
01-08 20:00|4422.94|4431.28|4407.47|4427.64
01-08 21:00|4427.80|4436.14|4417.21|4423.69
01-08 22:00|4423.83|4439.14|4418.98|4433.19
01-08 23:00|4432.54|4456.33|4427.88|4454.08
01-09 00:00|4454.21|4464.54|4446.84|4463.20
01-09 01:00|4463.19|4465.27|4457.49|4463.38
01-09 02:00|4463.16|4463.16|4447.93|4449.65
01-09 03:00|4449.65|4452.94|4444.71|4452.21
01-09 04:00|4452.22|4478.16|4451.38|4476.03
01-09 05:00|4475.99|4479.45|4472.66|4477.36
01-09 07:00|4482.65|4483.99|4472.78|4475.59
01-09 08:00|4475.58|4476.70|4459.87|4462.35
01-09 09:00|4463.52|4470.00|4452.67|4468.93
01-09 10:00|4468.85|4476.42|4465.75|4469.42
01-09 11:00|4469.43|4470.05|4460.42|4464.12
01-09 12:00|4464.11|4467.00|4460.73|4464.81
01-09 13:00|4464.70|4471.76|4458.22|4468.17
01-09 14:00|4468.18|4477.38|4466.05|4474.07
01-09 15:00|4474.09|4475.48|4468.64|4470.17
01-09 16:00|4470.39|4476.81|4463.84|4468.44
01-09 17:00|4468.38|4477.65|4468.29|4471.11
01-09 18:00|4471.04|4474.13|4467.22|4472.68
01-09 19:00|4472.77|4476.28|4468.84|4475.41
01-09 20:00|4475.42|4480.29|4460.94|4465.93
01-09 21:00|4466.01|4491.91|4458.12|4482.81
01-09 22:00|4482.91|4498.06|4479.39|4494.56
01-09 23:00|4494.69|4517.20|4490.29|4512.23
01-10 00:00|4512.97|4514.18|4499.77|4506.52
01-10 01:00|4506.36|4511.59|4481.98|4484.75
01-10 02:00|4483.76|4504.47|4483.21|4496.20
01-10 03:00|4496.22|4501.97|4492.75|4499.33
01-10 04:00|4499.23|4510.04|4497.82|4507.47
01-10 05:00|4507.45|4511.11|4504.98|4510.04
01-12 07:00|4521.41|4544.88|4512.67|4540.03
01-12 08:00|4540.16|4600.77|4536.11|4588.91
01-12 09:00|4589.10|4594.79|4570.55|4570.63
01-12 10:00|4570.25|4582.19|4561.88|4577.45
01-12 11:00|4577.37|4581.46|4567.75|4570.67
01-12 12:00|4570.71|4572.21|4563.26|4568.53
01-12 13:00|4568.55|4585.06|4566.13|4580.97
01-12 14:00|4580.96|4581.07|4569.84|4578.62
01-12 15:00|4578.88|4589.57|4574.49|4587.66
01-12 16:00|4587.76|4598.28|4579.58|4596.93
01-12 17:00|4596.94|4599.38|4587.71|4589.23
01-12 18:00|4589.22|4595.45|4585.99|4594.13
01-12 19:00|4594.07|4594.92|4581.62|4585.15
01-12 20:00|4584.96|4590.70|4578.33|4590.54
01-12 21:00|4590.56|4620.08|4588.60|4615.87
01-12 22:00|4615.86|4617.21|4584.89|4602.25
01-12 23:00|4602.06|4627.58|4602.06|4621.28
01-13 00:00|4620.82|4630.01|4607.73|4616.86
01-13 01:00|4616.88|4620.50|4610.59|4616.31
01-13 02:00|4616.35|4618.54|4600.52|4610.77
01-13 03:00|4610.90|4618.83|4608.69|4611.21
01-13 04:00|4611.25|4611.67|4591.44|4593.60
01-13 05:00|4593.53|4597.83|4589.07|4597.54
01-13 07:00|4607.78|4607.78|4578.02|4599.12
01-13 08:00|4599.24|4599.39|4584.40|4587.38
01-13 09:00|4587.51|4595.71|4575.48|4577.69
01-13 10:00|4577.78|4595.12|4576.48|4594.16
01-13 11:00|4594.01|4599.68|4592.48|4594.11
01-13 12:00|4594.25|4599.93|4594.02|4596.56
01-13 13:00|4596.33|4602.03|4585.88|4592.11
01-13 14:00|4592.06|4592.43|4573.59|4581.35
01-13 15:00|4581.64|4587.16|4577.40|4580.64
01-13 16:00|4580.32|4596.95|4579.51|4592.71
01-13 17:00|4592.67|4595.72|4585.68|4586.20
01-13 18:00|4586.24|4588.36|4580.33|4586.18
01-13 19:00|4586.22|4592.12|4582.17|4588.50
01-13 20:00|4588.53|4595.21|4577.83|4593.10
01-13 21:00|4593.11|4620.90|4590.70|4611.44
01-13 22:00|4611.41|4634.65|4608.97|4630.01
01-13 23:00|4629.77|4630.33|4600.93|4619.25
01-14 00:00|4619.09|4620.84|4592.87|4613.56
01-14 01:00|4613.49|4616.01|4586.80|4590.51
01-14 02:00|4590.43|4602.00|4581.17|4594.21
01-14 03:00|4594.35|4598.86|4584.15|4597.47
01-14 04:00|4597.46|4597.82|4569.65|4585.92
01-14 05:00|4586.34|4589.84|4582.75|4586.62
01-14 07:00|4591.56|4598.91|4589.32|4596.90
01-14 08:00|4597.55|4610.75|4597.26|4609.03
01-14 09:00|4609.27|4620.03|4606.34|4619.25
01-14 10:00|4619.26|4623.76|4614.23|4620.49
01-14 11:00|4620.52|4629.84|4613.43|4628.24
01-14 12:00|4628.26|4630.48|4625.19|4629.18
01-14 13:00|4629.57|4639.61|4617.96|4619.85
01-14 14:00|4619.88|4637.31|4618.39|4637.31
01-14 15:00|4637.41|4639.68|4631.47|4632.56
01-14 16:00|4632.55|4637.98|4621.83|4634.93
01-14 17:00|4634.82|4639.61|4627.04|4630.43
01-14 18:00|4630.47|4638.08|4627.86|4633.10
01-14 19:00|4633.05|4637.48|4625.96|4630.23
01-14 20:00|4630.22|4641.70|4630.09|4638.87
01-14 21:00|4638.72|4641.63|4624.11|4635.76
01-14 22:00|4635.94|4638.93|4606.90|4617.76
01-14 23:00|4617.08|4626.38|4599.21|4617.97
01-15 00:00|4618.93|4624.88|4608.45|4616.97
01-15 01:00|4617.00|4619.00|4601.34|4614.26
01-15 02:00|4614.39|4637.29|4612.71|4634.89
01-15 03:00|4635.11|4642.90|4633.48|4639.31
01-15 04:00|4639.36|4641.70|4625.99|4632.57
01-15 05:00|4632.57|4633.02|4617.83|4626.40
01-15 07:00|4631.75|4632.45|4602.86|4615.35
01-15 08:00|4615.35|4618.10|4610.06|4615.20
01-15 09:00|4615.20|4617.42|4583.78|4600.07
01-15 10:00|4600.12|4614.80|4595.43|4602.86
01-15 11:00|4602.90|4604.34|4581.19|4592.31
01-15 12:00|4592.12|4597.56|4586.84|4592.30
01-15 13:00|4592.13|4599.01|4581.02|4595.07
01-15 14:00|4595.06|4611.94|4593.59|4610.02
01-15 15:00|4610.27|4613.63|4599.11|4601.64
01-15 16:00|4601.37|4607.04|4597.76|4604.30
01-15 17:00|4604.27|4612.98|4600.61|4612.47
01-15 18:00|4612.63|4620.34|4609.23|4619.76
01-15 19:00|4619.78|4623.11|4615.43|4619.11
01-15 20:00|4619.06|4620.85|4611.48|4613.80
01-15 21:00|4613.79|4616.18|4582.48|4588.26
01-15 22:00|4588.37|4615.23|4583.37|4611.12
01-15 23:00|4611.06|4617.98|4603.81|4615.55
01-16 00:00|4615.37|4624.55|4601.30|4605.51
01-16 01:00|4605.54|4616.79|4605.53|4616.61
01-16 02:00|4616.61|4621.23|4613.53|4617.46
01-16 03:00|4617.42|4621.54|4612.75|4615.76
01-16 04:00|4615.70|4616.12|4600.84|4605.74
01-16 05:00|4605.71|4616.29|4604.54|4615.60
01-16 07:00|4617.52|4620.82|4606.34|4610.22
01-16 08:00|4610.17|4611.41|4598.28|4599.97
01-16 09:00|4599.66|4608.59|4593.71|4600.61
01-16 10:00|4600.57|4604.22|4591.43|4594.88
01-16 11:00|4594.89|4599.90|4592.74|4596.47
01-16 12:00|4596.44|4601.92|4595.98|4601.04
01-16 13:00|4601.05|4615.95|4595.30|4611.63
01-16 14:00|4611.62|4612.35|4594.00|4598.32
01-16 15:00|4598.16|4611.99|4597.01|4607.67
01-16 16:00|4607.06|4610.59|4601.38|4603.30
01-16 17:00|4602.68|4608.40|4599.05|4600.78
01-16 18:00|4600.68|4611.12|4599.73|4600.03
01-16 19:00|4600.31|4615.98|4598.46|4612.60
01-16 20:00|4612.68|4613.03|4597.45|4601.75
01-16 21:00|4601.77|4605.32|4582.42|4601.75
01-16 22:00|4601.83|4614.58|4596.04|4607.77
01-16 23:00|4607.69|4620.26|4536.56|4571.29
01-17 00:00|4571.13|4599.04|4567.72|4591.12
01-17 01:00|4591.22|4593.18|4576.85|4581.51
01-17 02:00|4581.22|4596.17|4580.04|4582.70
01-17 03:00|4582.67|4592.47|4580.81|4590.60
01-17 04:00|4590.56|4595.94|4580.82|4582.01
01-17 05:00|4582.14|4598.13|4582.10|4595.40
01-19 07:00|4633.93|4690.66|4629.29|4672.56
01-19 08:00|4672.53|4681.99|4661.34|4675.18
01-19 09:00|4675.39|4678.41|4656.06|4657.36
01-19 10:00|4657.29|4664.92|4653.21|4662.60
01-19 11:00|4662.53|4669.79|4658.22|4658.57
01-19 12:00|4658.55|4665.82|4658.11|4663.08
01-19 13:00|4663.07|4674.32|4662.95|4669.96
01-19 14:00|4669.95|4678.93|4666.80|4677.86
01-19 15:00|4677.85|4678.52|4661.87|4665.22
01-19 16:00|4665.14|4673.78|4661.84|4663.76
01-19 17:00|4663.75|4672.78|4662.18|4668.47
01-19 18:00|4668.33|4671.07|4661.15|4663.82
01-19 19:00|4663.85|4667.60|4659.69|4660.77
01-19 20:00|4660.74|4673.54|4660.15|4672.03
01-19 21:00|4672.08|4673.65|4664.31|4666.23
01-19 22:00|4666.17|4670.31|4661.72|4666.48
01-19 23:00|4666.50|4676.01|4664.45|4674.21
01-20 00:00|4674.32|4675.65|4670.45|4672.28
01-20 01:00|4672.30|4678.70|4669.13|4676.35
01-20 02:00|4676.31|4680.29|4673.93|4676.77
01-20 03:00|4676.79|4676.87|4667.18|4670.95
01-20 07:00|4675.10|4676.96|4664.35|4665.48
01-20 08:00|4665.42|4668.07|4659.46|4660.61
01-20 09:00|4660.52|4675.94|4659.88|4669.56
01-20 10:00|4669.55|4674.82|4665.47|4668.61
01-20 11:00|4668.80|4681.46|4665.97|4680.23
01-20 12:00|4680.20|4697.07|4679.48|4695.14
01-20 13:00|4695.14|4716.45|4694.44|4714.37
01-20 14:00|4714.42|4717.09|4705.56|4712.59
01-20 15:00|4712.56|4722.82|4711.69|4715.91
01-20 16:00|4716.23|4731.57|4714.92|4729.47
01-20 17:00|4729.45|4737.47|4721.41|4732.36
01-20 18:00|4732.35|4734.89|4723.04|4726.64
01-20 19:00|4726.70|4735.08|4721.67|4733.15
01-20 20:00|4732.08|4732.58|4724.08|4727.77
01-20 21:00|4727.53|4738.27|4715.37|4737.23
01-20 22:00|4737.12|4751.01|4728.34|4741.00
01-20 23:00|4740.49|4748.29|4722.52|4737.46
01-21 00:00|4737.46|4757.73|4729.07|4753.51
01-21 01:00|4752.53|4762.51|4746.18|4759.27
01-21 02:00|4759.28|4766.31|4752.83|4759.47
01-21 03:00|4759.47|4766.25|4756.52|4760.72
01-21 04:00|4760.68|4761.32|4747.44|4756.78
01-21 05:00|4756.94|4763.83|4756.37|4763.55
01-21 07:00|4760.68|4781.17|4757.71|4775.78
01-21 08:00|4775.78|4787.52|4770.69|4784.53
01-21 09:00|4784.47|4844.14|4783.35|4835.22
01-21 10:00|4835.11|4842.11|4817.30|4836.72
01-21 11:00|4836.67|4849.65|4827.14|4845.06
01-21 12:00|4845.04|4870.87|4837.78|4865.96
01-21 13:00|4866.00|4878.27|4858.91|4869.77
01-21 14:00|4870.03|4888.52|4845.46|4847.61
01-21 15:00|4847.57|4857.30|4832.34|4855.32
01-21 16:00|4855.27|4869.64|4851.50|4854.53
01-21 17:00|4854.62|4877.09|4852.41|4860.47
01-21 18:00|4860.41|4866.81|4859.54|4861.98
01-21 19:00|4862.12|4871.49|4855.04|4866.75
01-21 20:00|4866.73|4870.70|4855.69|4865.14
01-21 21:00|4865.45|4880.37|4858.48|4879.52
01-21 22:00|4879.52|4881.01|4839.66|4852.08
01-21 23:00|4852.14|4868.69|4812.84|4847.77
01-22 00:00|4848.36|4855.75|4819.67|4833.28
01-22 01:00|4833.38|4834.17|4802.47|4826.24
01-22 02:00|4825.81|4850.65|4819.83|4850.27
01-22 03:00|4850.44|4853.94|4755.55|4781.37
01-22 04:00|4781.12|4827.82|4772.21|4826.73
01-22 05:00|4826.52|4839.78|4813.15|4831.25
01-22 07:00|4832.00|4833.05|4777.50|4778.52
01-22 08:00|4778.28|4798.85|4778.16|4797.98
01-22 09:00|4797.51|4809.74|4772.49|4797.77
01-22 10:00|4797.41|4798.39|4774.52|4789.21
01-22 11:00|4789.19|4796.81|4784.18|4796.71
01-22 12:00|4796.68|4800.40|4793.76|4797.51
01-22 13:00|4797.13|4821.73|4793.54|4821.16
01-22 14:00|4821.17|4829.12|4816.47|4826.41
01-22 15:00|4826.87|4838.58|4825.60|4832.75
01-22 16:00|4832.68|4835.65|4822.15|4830.74
01-22 17:00|4830.72|4837.99|4813.94|4823.03
01-22 18:00|4823.04|4831.85|4819.30|4828.91
01-22 19:00|4828.91|4836.41|4824.38|4831.26
01-22 20:00|4831.18|4832.64|4818.74|4819.73
01-22 21:00|4819.93|4835.34|4810.55|4822.50
01-22 22:00|4822.41|4847.86|4820.37|4835.02
01-22 23:00|4835.05|4873.81|4827.21|4871.76
01-23 00:00|4871.59|4885.32|4868.10|4877.88
01-23 01:00|4877.88|4906.24|4869.90|4904.63
01-23 02:00|4904.61|4919.51|4901.34|4916.14
01-23 03:00|4916.10|4924.41|4905.86|4911.82
01-23 04:00|4911.92|4928.49|4911.44|4917.13
01-23 05:00|4916.97|4940.83|4914.62|4936.30
01-23 07:00|4944.43|4960.55|4930.66|4958.79
01-23 08:00|4958.80|4965.80|4947.35|4965.13
01-23 09:00|4965.21|4967.26|4936.50|4953.67
01-23 10:00|4953.41|4962.22|4946.81|4955.65
01-23 11:00|4955.63|4959.03|4938.20|4952.06
01-23 12:00|4952.03|4958.45|4950.08|4956.31
01-23 13:00|4956.21|4967.29|4954.33|4960.64
01-23 14:00|4960.65|4962.99|4945.65|4953.73
01-23 15:00|4953.74|4959.65|4943.18|4944.50
01-23 16:00|4943.50|4947.61|4901.22|4913.83
01-23 17:00|4912.92|4921.65|4899.76|4918.57
01-23 18:00|4918.55|4932.47|4915.62|4929.77
01-23 19:00|4929.75|4929.95|4912.11|4922.72
01-23 20:00|4922.96|4942.56|4918.33|4939.21
01-23 21:00|4939.37|4947.97|4923.51|4939.06
01-23 22:00|4939.09|4956.60|4932.71|4943.33
01-23 23:00|4943.13|4963.19|4938.17|4960.48
01-24 00:00|4960.48|4988.24|4959.11|4980.46
01-24 01:00|4980.60|4988.21|4962.08|4965.83
01-24 02:00|4966.08|4984.10|4958.46|4966.53
01-24 03:00|4966.75|4989.84|4966.75|4984.52
01-24 04:00|4984.51|4985.69|4970.64|4981.63
01-24 05:00|4981.11|4986.52|4978.09|4985.91
01-26 07:00|5008.85|5039.92|5003.58|5039.60
01-26 08:00|5039.65|5052.14|5030.47|5041.54
01-26 09:00|5041.59|5085.57|5028.91|5070.88
01-26 10:00|5070.94|5093.18|5066.80|5080.87
01-26 11:00|5080.88|5087.88|5069.85|5076.55
01-26 12:00|5076.63|5077.90|5058.17|5070.32
01-26 13:00|5070.29|5076.46|5052.36|5074.23
01-26 14:00|5074.23|5111.23|5065.37|5077.62
01-26 15:00|5078.11|5095.73|5073.70|5089.26
01-26 16:00|5088.66|5098.41|5080.12|5083.39
01-26 17:00|5083.34|5098.43|5075.23|5083.93
01-26 18:00|5084.03|5095.00|5078.51|5091.62
01-26 19:00|5091.62|5092.82|5078.26|5091.47
01-26 20:00|5091.46|5096.90|5077.15|5078.86
01-26 21:00|5079.21|5083.09|5054.83|5068.54
01-26 22:00|5068.59|5096.90|5058.32|5096.31
01-26 23:00|5096.38|5097.32|5073.98|5090.94
01-27 00:00|5091.01|5105.06|5065.23|5089.41
01-27 01:00|5089.45|5104.96|5080.88|5100.80
01-27 02:00|5101.03|5103.09|5058.11|5068.74
01-27 03:00|5069.18|5069.76|5008.32|5028.41
01-27 04:00|5028.54|5062.19|5026.21|5054.95
01-27 05:00|5055.17|5059.12|4989.92|5008.22
01-27 07:00|5022.86|5061.72|5018.78|5043.60
01-27 08:00|5043.56|5054.27|5013.76|5032.56
01-27 09:00|5032.57|5076.13|5018.87|5060.11
01-27 10:00|5060.05|5080.03|5049.52|5072.41
01-27 11:00|5072.58|5079.04|5060.38|5077.04
01-27 12:00|5076.30|5078.69|5061.64|5067.97
01-27 13:00|5067.78|5085.13|5057.04|5083.09
01-27 14:00|5083.07|5093.79|5076.32|5085.71
01-27 15:00|5085.76|5100.93|5081.25|5085.90
01-27 16:00|5085.91|5088.37|5073.26|5079.42
01-27 17:00|5079.43|5099.42|5077.96|5098.68
01-27 18:00|5098.29|5098.31|5081.77|5086.26
01-27 19:00|5086.25|5090.83|5067.30|5076.89
01-27 20:00|5076.95|5091.21|5073.38|5085.16
01-27 21:00|5085.10|5092.83|5069.42|5077.35
01-27 22:00|5077.36|5082.17|5046.67|5054.33
01-27 23:00|5052.36|5091.42|5047.89|5091.19
01-28 00:00|5090.93|5103.01|5083.25|5087.50
01-28 01:00|5088.21|5094.16|5076.74|5081.22
01-28 02:00|5081.48|5095.29|5076.17|5088.07
01-28 03:00|5088.06|5100.04|5080.96|5099.07
01-28 04:00|5098.93|5182.04|5098.08|5176.73
01-28 05:00|5177.03|5190.21|5169.20|5181.14
01-28 07:00|5172.51|5184.69|5159.01|5172.37
01-28 08:00|5172.52|5180.20|5157.13|5171.90
01-28 09:00|5172.32|5225.41|5168.72|5204.43
01-28 10:00|5204.60|5234.64|5201.61|5232.01
01-28 11:00|5231.85|5247.50|5224.55|5234.99
01-28 12:00|5234.77|5248.98|5232.13|5245.36
01-28 13:00|5245.38|5266.27|5241.35|5261.42
01-28 14:00|5261.41|5271.25|5251.95|5269.97
01-28 15:00|5270.27|5292.75|5262.70|5290.33
01-28 16:00|5290.30|5311.52|5280.72|5293.73
01-28 17:00|5293.73|5297.51|5262.91|5277.96
01-28 18:00|5277.97|5285.81|5269.19|5270.13
01-28 19:00|5270.59|5270.93|5238.64|5261.66
01-28 20:00|5261.99|5279.06|5251.65|5279.01
01-28 21:00|5279.04|5289.48|5256.81|5266.45
01-28 22:00|5266.38|5288.41|5248.46|5286.08
01-28 23:00|5285.77|5297.88|5236.54|5278.26
01-29 00:00|5278.41|5299.91|5274.65|5299.86
01-29 01:00|5299.86|5307.05|5282.96|5298.03
01-29 02:00|5298.22|5326.18|5268.67|5282.87
01-29 03:00|5282.94|5331.81|5269.59|5325.35
01-29 04:00|5325.25|5391.36|5321.40|5376.60
01-29 05:00|5377.29|5419.10|5377.29|5417.51
01-29 07:00|5422.61|5597.91|5422.61|5512.11
01-29 08:00|5513.19|5527.15|5453.94|5520.49
01-29 09:00|5520.64|5551.42|5444.91|5545.90
01-29 10:00|5545.86|5550.13|5503.80|5535.81
01-29 11:00|5535.40|5548.94|5508.20|5545.85
01-29 12:00|5545.72|5564.57|5533.37|5558.33
01-29 13:00|5557.66|5564.48|5515.99|5562.49
01-29 14:00|5562.44|5595.18|5554.69|5561.43
01-29 15:00|5561.51|5574.95|5536.94|5548.99
01-29 16:00|5549.05|5554.86|5474.36|5509.65
01-29 17:00|5510.13|5529.40|5498.02|5514.13
01-29 18:00|5514.16|5525.36|5482.39|5483.50
01-29 19:00|5483.82|5528.85|5470.75|5522.69
01-29 20:00|5522.71|5543.15|5518.40|5534.24
01-29 21:00|5534.57|5541.07|5500.33|5510.25
01-29 22:00|5510.41|5549.67|5491.03|5496.96
01-29 23:00|5495.74|5495.74|5098.65|5182.36
01-30 00:00|5182.62|5310.99|5172.07|5263.89
01-30 01:00|5264.26|5375.40|5264.26|5335.15
01-30 02:00|5335.10|5362.21|5308.38|5339.05
01-30 03:00|5339.07|5345.28|5290.29|5305.75
01-30 04:00|5305.81|5406.82|5282.81|5394.53
01-30 05:00|5394.01|5425.95|5369.35|5370.50
01-30 07:00|5400.04|5448.42|5388.11|5438.43
01-30 08:00|5438.73|5450.96|5389.90|5406.86
01-30 09:00|5407.11|5409.53|5290.61|5301.26
01-30 10:00|5300.89|5313.04|5112.49|5224.64
01-30 11:00|5224.53|5228.49|5150.82|5196.36
01-30 12:00|5195.92|5230.36|5193.34|5214.96
01-30 13:00|5213.22|5240.91|5179.51|5185.06
01-30 14:00|5184.73|5205.30|5145.17|5155.76
01-30 15:00|5155.63|5186.33|5117.98|5181.37
01-30 16:00|5179.89|5179.89|5057.55|5117.17
01-30 17:00|5117.04|5131.81|4942.52|5014.67
01-30 18:00|5013.80|5122.41|5000.69|5119.61
01-30 19:00|5119.19|5144.83|5089.16|5136.03
01-30 20:00|5136.04|5145.85|5055.39|5064.70
01-30 21:00|5065.32|5099.99|4992.35|5019.53
01-30 22:00|5019.87|5113.48|5014.73|5032.77
01-30 23:00|5031.72|5073.86|4980.74|5050.27
01-31 00:00|5050.66|5051.80|4944.01|4985.62
01-31 01:00|4984.78|4985.97|4800.92|4849.83
01-31 02:00|4849.56|4893.15|4681.35|4879.04
01-31 03:00|4879.41|4947.98|4834.03|4932.92
01-31 04:00|4932.96|4933.13|4809.60|4847.73
01-31 05:00|4847.84|4891.61|4831.47|4882.54
02-02 07:00|4781.13|4868.56|4698.45|4740.59
02-02 08:00|4741.30|4884.79|4740.87|4766.64
02-02 09:00|4766.72|4784.84|4584.10|4737.16
02-02 10:00|4736.93|4772.99|4697.80|4710.57
02-02 11:00|4710.84|4729.24|4630.34|4646.41
02-02 12:00|4646.53|4713.56|4603.48|4679.56
02-02 13:00|4679.14|4695.70|4497.93|4549.57
02-02 14:00|4549.78|4573.81|4402.72|4504.80
02-02 15:00|4504.68|4619.19|4488.49|4586.93
02-02 16:00|4587.06|4650.90|4562.52|4640.69
02-02 17:00|4640.71|4731.27|4603.85|4719.33
02-02 18:00|4718.54|4733.76|4657.08|4705.34
02-02 19:00|4705.37|4778.90|4703.44|4766.00
02-02 20:00|4765.98|4812.62|4743.26|4794.09
02-02 21:00|4794.38|4803.41|4669.43|4705.93
02-02 22:00|4705.97|4793.45|4679.86|4719.60
02-02 23:00|4719.50|4745.58|4617.32|4619.96
02-03 00:00|4620.35|4708.57|4596.79|4665.82
02-03 01:00|4665.84|4713.96|4656.43|4674.12
02-03 02:00|4673.78|4674.00|4618.87|4657.59
02-03 03:00|4657.53|4712.60|4631.16|4684.97
02-03 04:00|4684.95|4700.71|4647.52|4652.24
02-03 05:00|4653.01|4686.97|4643.66|4660.02
02-03 07:00|4677.34|4775.69|4677.32|4774.23
02-03 08:00|4774.22|4830.06|4765.87|4780.07
02-03 09:00|4779.71|4857.00|4766.15|4841.67
02-03 10:00|4841.27|4841.80|4745.52|4783.59
02-03 11:00|4783.64|4813.42|4751.75|4809.66
02-03 12:00|4809.01|4825.32|4801.08|4809.15
02-03 13:00|4809.56|4841.69|4809.26|4825.21
02-03 14:00|4824.99|4894.03|4816.57|4881.24
02-03 15:00|4881.04|4933.53|4871.77|4917.05
02-03 16:00|4917.59|4948.31|4898.28|4912.24
02-03 17:00|4912.83|4926.05|4884.68|4916.16
02-03 18:00|4916.43|4929.44|4901.52|4902.38
02-03 19:00|4902.33|4919.26|4883.91|4916.64
02-03 20:00|4916.96|4935.47|4892.19|4913.54
02-03 21:00|4913.63|4950.92|4902.41|4932.68
02-03 22:00|4933.04|4935.86|4893.83|4917.08
02-03 23:00|4917.06|4948.67|4904.48|4935.54
02-04 00:00|4935.52|4993.70|4930.06|4955.64
02-04 01:00|4955.35|4969.80|4907.84|4928.80
02-04 02:00|4928.10|4954.00|4885.18|4908.33
02-04 03:00|4908.42|4948.63|4880.71|4927.29
02-04 04:00|4926.98|4956.84|4902.82|4944.45
02-04 05:00|4942.71|4963.81|4933.67|4946.65
02-04 07:00|4962.55|4972.28|4910.15|4947.27
